gene_id	gene_description	module	subheader	topic_ecosystem	note	reference	count	pathway
ExtABCD		"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
FmnA	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
MtrA	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
MtrB_TIGR03509	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
MtrC_TIGR03507	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
omcF	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
omcS	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
omcZ	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
HgcA	hgcA;Cobalamin-dependent mercury methyltransferase HgcA	Environmental Adaptation	Mercury Methylation	bgc
GH9	"GH9 endoglucanase (EC:3.2.1.4); endo-beta-1,3(4)-glucanase / lichenase-laminarinase (EC:3.2.1.6); beta-glucosidase (EC:3.2.1.21); lichenase / endo-beta-1,3-1,4-glucanase (EC:3.2.1.73); exo-beta-1,4-glucanase / cellodextrinase (EC:3.2.1.74); cellobiohydrolase (EC:3.2.1.91); xyloglucan-specific endo-beta-1,4-glucanase / endo-xyloglucanase (EC:3.2.1.151); exo-beta-glucosaminidase (EC:3.2.1.165)"	Carbon Transformations	"Cellulose degradation , Hemicellulose degradation"	bgc	"CAZY; Amorphous Cellulose Backbone Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose)"			Glycoside Hydrolases
GH2	GH2 beta-galactosidase (EC:3.2.1.23) ; beta-mannosidase (EC:3.2.1.25); beta-glucuronidase (EC:3.2.1.31); alpha-L-arabinofuranosidase (EC:3.2.1.55); mannosylglycoprotein endo-beta-mannosidase (EC:3.2.1.152); exo-beta-glucosaminidase (EC:3.2.1.165); alpha-L-arabinopyranosidase (EC:3.2.1.-); beta-galacturonidase (EC:3.2.1.-); beta-xylosidase (EC:3.2.1.37); beta-D-galactofuranosidase (EC:3.2.1.146);	Carbon Transformations	"Cellulose degradation , Hemicellulose degradation , Pectin degradation"	bgc	"CAZY; Xylan Backbone Cleavage (Hemicellulose) ;Beta-mannan Backbone Cleavage (Hemicellulose), Beta-mannan Oligo Cleavage (Hemicellulose)"			Glycoside Hydrolases
CE1	CE1 acetyl xylan esterase (EC:3.1.1.72); cinnamoyl esterase (EC:3.1.1.-); feruloyl esterase (EC:3.1.1.73); carboxylesterase (EC:3.1.1.1); S-formylglutathione hydrolase (EC:3.1.2.12); diacylglycerol O-acyltransferase (EC:2.3.1.20); trehalose 6-O-mycolyltransferase (EC:2.3.1.122)	Carbon Transformations	Hemicellulose degradation	bgc	Chitin Oligo Cleavage			Carbohydrate Esterases
CE17	acetyl mannan esterase [EC:3.1.1.-]	Carbon Transformations	Hemicellulose degradation	bgc	Alpha-mannan Backbone Cleavage (Hemicellulose)			Carbohydrate Esterases
CE2	CE2 acetyl xylan esterase (EC:3.1.1.72).	Carbon Transformations	Hemicellulose degradation	bgc	Beta-mannan deacetylation support (Hemicellulose)			Carbohydrate Esterases
CE4	CE4 acetyl xylan esterase (EC:3.1.1.72); chitin deacetylase (EC:3.5.1.41); chitooligosaccharide deacetylase (EC:3.5.1.-); peptidoglycan GlcNAc deacetylase (EC:3.5.1.-); peptidoglycan N-acetylmuramic acid deacetylase (EC:3.5.1.-).	Carbon Transformations	Hemicellulose degradation	bgc	"Crystalline Cellulose Backbone Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose)"			Carbohydrate Esterases
GH11	"GH11 endo-beta-1,4-xylanase (EC:3.2.1.8); endo-beta-1,3-xylanase (EC:3.2.1.32)"	Carbon Transformations	Hemicellulose degradation	bgc	"Xyloglucan Oligo Cleavage (Hemicellulose), Arabinan Backbone Cleavage, Arabinan Oligo Cleavage"			Glycoside Hydrolases
GH113	GH113 beta-mannanase (EC:3.2.1.78)	Carbon Transformations	Hemicellulose degradation	bgc	Beta-mannan Backbone Cleavage (Hemicellulose)			Glycoside Hydrolases
GH125	"GH125 exo-alpha-1,6-mannosidase (EC:3.2.1.-)"	Carbon Transformations	Hemicellulose degradation	bgc	"Amorphous Cellulose Backbone Cleavage, Amorphous Cellulose Oligo Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose), Xylan Backbone Cleavage (Hemicellulose), Beta-mannan Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Backbone Cleavage (Hemicellulose), Chitin Oligo Cleavage"			Glycoside Hydrolases
GH130	"GH130 beta-1,4-mannosylglucose phosphorylase (EC:2.4.1.281); beta-1,4-mannooligosaccharide phosphorylase (EC:2.4.1.319); beta-1,4-mannosyl-N-acetyl-glucosamine phosphorylase (EC:2.4.1.320); beta-1,2-mannobiose phosphorylase (EC:2.4.1.-); beta-1,2-oligomannan phosphorylase (EC:2.4.1.-); beta-1,2-mannosidase (EC:3.2.1.-)"	Carbon Transformations	Hemicellulose degradation	bgc	Beta-mannan Oligo Cleavage (Hemicellulose)			Glycoside Hydrolases
GH134	"GH134 endo-beta-1,4-mannanase (EC:3.2.1.78);"	Carbon Transformations	Hemicellulose degradation	bgc	"Xylan Backbone Cleavage (Hemicellulose), Beta-mannan Backbone Cleavage (Hemicellulose), Beta-mannan Oligo Cleavage (Hemicellulose)"			Glycoside Hydrolases
GH26	"GH26 beta-mannanase (EC:3.2.1.78); exo-beta-1,4-mannobiohydrolase (EC:3.2.1.100); beta-1,3-xylanase (EC:3.2.1.32); lichenase / endo-beta-1,3-1,4-glucanase (EC:3.2.1.73); mannobiose-producing exo-beta-mannanase (EC:3.2.1.-)"	Carbon Transformations	Hemicellulose degradation	bgc	"Alpha-mannan Oligo Cleavage (Hemicellulose), Beta-mannan Oligo Cleavage (Hemicellulose)"			Glycoside Hydrolases
GH31	"GH31 alpha-glucosidase (EC:3.2.1.20); alpha-galactosidase (EC:3.2.1.22); alpha-mannosidase (EC:3.2.1.24); alpha-1,3-glucosidase (EC:3.2.1.84); sucrase-isomaltase (EC:3.2.1.48) (EC:3.2.1.10); alpha-xylosidase (EC:3.2.1.177); alpha-glucan lyase (EC:4.2.2.13); isomaltosyltransferase (EC:2.4.1.-); oligosaccharide alpha-1,4-glucosyltransferase (EC:2.4.1.161); sulfoquinovosidase (EC:3.2.1.-)"	Carbon Transformations	Hemicellulose degradation	bgc	"Amorphous Cellulose Backbone Cleavage, Xyloglucan Oligo Cleavage (Hemicellulose), Xylan Backbone Cleavage (Hemicellulose)"			Glycoside Hydrolases
GH38	"GH38 alpha-mannosidase (EC:3.2.1.24); mannosyl-oligosaccharide alpha-1,2-mannosidase (EC:3.2.1.113); mannosyl-oligosaccharide alpha-1,3-1,6-mannosidase (EC:3.2.1.114); alpha-2-O-mannosylglycerate hydrolase (EC:3.2.1.170); mannosyl-oligosaccharide alpha-1,3-mannosidase (EC:3.2.1.-)"	Carbon Transformations	Hemicellulose degradation	bgc	Alpha-mannan Oligo Cleavage (Hemicellulose)			Glycoside Hydrolases
GH43	"GH43 beta-xylosidase (EC:3.2.1.37); alpha-L-arabinofuranosidase (EC:3.2.1.55); xylanase (EC:3.2.1.8); alpha-1,2-L-arabinofuranosidase (EC:3.2.1.-); exo-alpha-1,5-L-arabinofuranosidase (EC:3.2.1.-); [inverting] exo-alpha-1,5-L-arabinanase (EC:3.2.1.-); beta-1,3-xylosidase (EC:3.2.1.-); [inverting] exo-alpha-1,5-L-arabinanase (EC:3.2.1.-); [inverting] endo-alpha-1,5-L-arabinanase (EC:3.2.1.99); exo-beta-1,3-galactanase (EC:3.2.1.145); beta-D-galactofuranosidase (EC:3.2.1.146)"	Carbon Transformations	Hemicellulose degradation	bgc	Arabinan Oligo Cleavage			Glycoside Hydrolases
GH47	GH47 alpha-mannosidase (EC:3.2.1.113)	Carbon Transformations	Hemicellulose degradation	bgc	Alpha-mannan Oligo Cleavage (Hemicellulose)			Glycoside Hydrolases
GH51	"GH51 endoglucanase (EC:3.2.1.4); endo-beta-1,4-xylanase (EC:3.2.1.8); beta-xylosidase (EC:3.2.1.37); alpha-L-arabinofuranosidase (EC:3.2.1.55); lichenase / endo-beta-1,3-1,4-glucanase (EC:3.2.1.73)"	Carbon Transformations	Hemicellulose degradation	bgc	Xylan deacetylation support			Glycoside Hydrolases
GH63	"GH63 processing alpha-glucosidase (EC:3.2.1.106); alpha-1,3-glucosidase (EC:3.2.1.84); alpha-glucosidase (EC:3.2.1.20); mannosylglycerate alpha-mannosidase / mannosylglycerate hydrolase (EC:3.2.1.170); glucosylglycerate hydrolase (EC:3.2.1.208)"	Carbon Transformations	Hemicellulose degradation	bgc	Alpha-mannan Oligo Cleavage (Hemicellulose)			Glycoside Hydrolases
GH74	GH74 endoglucanase (EC:3.2.1.4); oligoxyloglucan reducing end-specific cellobiohydrolase (EC:3.2.1.150); xyloglucanase (EC:3.2.1.151)	Carbon Transformations	Hemicellulose degradation	bgc	"Xyloglucan Oligo Cleavage (Hemicellulose), Xylan Oligo Cleavage (Hemicellulose), Alpha-galactans Oligo Cleavage, Alpha-galactans Oligo Cleavage, Mucin Oligo Cleavage"			Glycoside Hydrolases
GH76	"GH76 alpha-1,6-mannanase (EC:3.2.1.101); alpha-glucosidase (EC:3.2.1.20)"	Carbon Transformations	Hemicellulose degradation	bgc	Alpha-mannan Oligo Cleavage (Hemicellulose)			Glycoside Hydrolases
GH92	"GH92 mannosyl-oligosaccharide alpha-1,2-mannosidase (EC:3.2.1.113); mannosyl-oligosaccharide alpha-1,3-mannosidase (EC:3.2.1.-); mannosyl-oligosaccharide alpha-1,6-mannosidase (EC:3.2.1.-); alpha-mannosidase (EC:3.2.1.24); alpha-1,2-mannosidase (EC:3.2.1.-); alpha-1,3-mannosidase (EC:3.2.1.-); alpha-1,4-mannosidase (EC:3.2.1.-); mannosyl-1-phosphodiester alpha-1,P-mannosidase (EC:3.2.1.-)"	Carbon Transformations	Hemicellulose degradation	bgc	Alpha-mannan Oligo Cleavage (Hemicellulose)			Glycoside Hydrolases
GH99	"GH99 glycoprotein endo-alpha-1,2-mannosidase (EC:3.2.1.130); mannan endo-1,2-alpha-mannanase (3.2.1.-)"	Carbon Transformations	Hemicellulose degradation	bgc	"Alpha-mannan Backbone Cleavage (Hemicellulose), Alpha-mannan Oligo Cleavage (Hemicellulose)"			Glycoside Hydrolases
AA1	laccase / multicopper oxidase [EC:1.10.3.2]	Carbon Transformations	Lignin degradation	bgc	Oxidative polymer attack			Lignin degradation (oxidative depolymerization)
AA2	class II peroxidase (lignin/manganese/versatile peroxidases) [EC:1.11.1.-]	Carbon Transformations	Lignin degradation	bgc	Oxidative polymer attack			Lignin degradation (oxidative depolymerization)
AA3_1	"cellobiose dehydrogenase, dehydrogenase domain [EC:1.1.99.-]"	Carbon Transformations	Lignin degradation	bgc	Glucose			Lignin degradation (oxidative depolymerization)
AA3_2	aryl-alcohol oxidase (GMC oxidoreductase) [EC:1.1.3.7]	Carbon Transformations	Lignin degradation	bgc	Redox support			Lignin degradation (oxidative depolymerization)
AA5_1	glyoxal oxidase [EC:1.2.3.15]	Carbon Transformations	Lignin degradation	bgc	Redox support			Lignin degradation (oxidative depolymerization)
AA8	"cellobiose dehydrogenase, cytochrome domain [EC:1.1.99.-]"	Carbon Transformations	Lignin degradation	bgc	Redox support			Lignin degradation (oxidative depolymerization)
dyp	DyP-type peroxidase (dye-decolorizing peroxidase) [EC:1.11.1.-]	Carbon Transformations	Lignin degradation	bgc	Redox support			Lignin degradation (oxidative depolymerization)
mco	multicopper oxidase (bacterial laccase) [EC:1.10.3.2]	Carbon Transformations	Lignin degradation	bgc	Oxidative polymer attack			Lignin degradation (oxidative depolymerization)
K00007	dalD; D-arabinitol 4-dehydrogenase; [EC:1.1.1.11]	Carbon Transformations	Monomeric Sugar (Fructose)	bgc				"L-lactaldehyde =>L-1,2-propanediol"
K00008	xylitol dehydrogenase [EC:1.1.1.9]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Xylose metabolism (xylitol dehydrogenase)
K00011	L-arabitol dehydrogenase [EC:1.1.1.12]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Xylose / arabinose metabolism (arabitol dehydrogenase)
K00045	mannitol 2-dehydrogenase [EC:1.1.1.67]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Mannose metabolism (mannitol dehydrogenase)
K00078	dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				(R)-3-hydroxybutyrate => acetoacetate
K00115	"glucose 1-dehydrogenase (FAD, quinone) [EC:1.1.5.9]"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Pentose phosphate pathway
K00117	quinoprotein glucose dehydrogenase [EC:1.1.5.2]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Pentose phosphate pathway
K00689	"oligo-1,6-glucosidase [EC:3.2.1.10]"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				"Carbohydrate metabolism (oligo-1,6-glucosidase)"
K00690	maltase-glucoamylase [EC:3.2.1.20]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Starch and sucrose metabolism (maltase–glucoamylase)
K00691	maltose phosphorylase [EC:2.4.1.8]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Maltose metabolism (maltose phosphorylase)
K00692	isomaltase [EC:3.2.1.10]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Starch and sucrose metabolism (isomaltase)
K00695	α-glucosidase [EC:3.2.1.20]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Carbohydrate metabolism (α-glucosidase)
K00705	4-alpha-glucanotransferase [EC:2.4.1.25]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				glycogen => glucose-6P
K00844	hexokinase [EC:2.7.1.1]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Glycolysis (hexokinase reaction)
K00845	glucose-6-phosphate dehydrogenase [EC:1.1.1.49]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Pentose phosphate pathway (glucose-6-phosphate dehydrogenase)
K00846	ketohexokinase [EC:2.7.1.3]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc
K00847	fructokinase [EC:2.7.1.4]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc
K00849	galactokinase [EC:2.7.1.6]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Galactose metabolism (galactokinase; Leloir pathway)
K00852	ribokinase [EC:2.7.1.15]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc
K00854	xylose kinase [EC:2.7.1.17]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Xylose metabolism (xylose kinase)
K00879	L-fucokinase [EC:2.7.1.52]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Fucose metabolism (L-fucokinase)
K00965	galactose-1-phosphate uridylyltransferase [EC:2.7.7.12]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Galactose metabolism (galactose-1-phosphate uridylyltransferase; Leloir pathway)
K01182	sucrase-isomaltase [EC:3.2.1.48]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Sucrose and starch metabolism (sucrase–isomaltase complex)
K01187	sucrase [EC:3.2.1.48]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Sucrose metabolism (sucrase)
K01193	beta-fructofuranosidase [EC:3.2.1.26]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc
K01203	β-fructofuranosidase [EC:3.2.1.26]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Fructose and mannose metabolism (β-fructofuranosidase)
K01628	L-fuculose-phosphate aldolase [EC:4.1.2.17]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Fucose metabolism (L-fuculose-phosphate aldolase)
K01784	UDP-galactose 4-epimerase [EC:5.1.3.2]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Galactose metabolism (UDP-galactose 4-epimerase; Leloir pathway)
K01785	galactose mutarotase [EC:5.1.3.3]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Galactose metabolism (galactose mutarotase; Leloir pathway)
K01804	L-arabinose isomerase [EC:5.3.1.4]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Arabinose metabolism (L-arabinose isomerase)
K01805	xylose isomerase [EC:5.3.1.5]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Xylose metabolism (xylose isomerase)
K01809	mannose-6-phosphate isomerase [EC:5.3.1.8]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Mannose metabolism (mannose-6-phosphate isomerase)
K01813	L-rhamnose isomerase [EC:5.3.1.14]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc
K01818	L-fucose isomerase [EC:5.3.1.25]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Fucose metabolism (L-fucose isomerase)
K01820	L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc
K02768	"PTS-Fru-EIIA; PTS system, fructose-specific IIA component"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Fructose metabolism (PTS system)
K02769	"PTS-Fru-EIIB; PTS system, fructose-specific IIB component"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Fructose metabolism (PTS system)
K02770	"PTS-Fru-EIIC; PTS system, fructose-specific IIC component"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Fructose metabolism (PTS system)
K02771	"PTS-Fru1-EIID; PTS system, fructose-specific IID component"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Fructose metabolism (PTS system)
K02777	"PTS-Glc-EIIA; PTS system, glucose-specific IIA component"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Glycolysis / Gluconeogenesis
K02779	"PTS-Glc-EIIC; PTS system, glucose-specific IIC component"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Glycolysis / Gluconeogenesis
K02791	"PTS-MalGlc-EIIC; PTS system, maltose/glucose-specific IIC component"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Glycolysis / Gluconeogenesis
K02793	mannose PTS system IIA component [EC:2.7.1.191]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				"PTS system, mannose-specific II component"
K02794	mannose PTS system IIB component [EC:2.7.1.191]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				"PTS system, mannose-specific II component"
K02795	mannose PTS system IIC component [EC:2.7.1.191]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				"PTS system, mannose-specific II component"
K02796	mannose PTS system EIID component	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc
K02810	"PTS-Scr-EIIC; PTS system, sucrose-specific IIC component"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc
K02819	"PTS-Tre-EIIC; PTS system, trehalose-specific IIC component"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Trehalose metabolism
K05341	glucanotransferase [EC:2.4.1.25]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Glycosyltransferase (oligosaccharide interconversion)
K05351	xylulokinase [EC:2.7.1.17]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Xylose metabolism (xylulokinase)
K06617	raffinose synthase [EC:2.4.1.82]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				1-alpha-D-galactosyl-myo-inositol:sucrose 6-alpha-D-galactosyltransferase
K06896	maltose 6'-phosphate phosphatase [EC:3.1.3.90]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc
K11194	"PTS-Fru1-EIIA; PTS system, fructose-specific IIA component"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Fructose metabolism (PTS system)
K11195	"PTS-Fru1-EIIB; PTS system, fructose-specific IIB component"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Fructose metabolism (PTS system)
K11196	"PTS-Fru1-EIIC; PTS system, fructose-specific IIC component"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Fructose metabolism (PTS system)
K12047	MGAM; maltase-glucoamylase; [EC:3.2.1.20 3.2.1.3]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Sucrose metabolism (sucrose phosphorylase)
K12316	GAA; lysosomal alpha-glucosidase; [EC:3.2.1.20]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Sucrose and starch metabolism (α-glucosyltransferase)
K12317	sucrose-6F-phosphate phosphohydrolase; [EC:3.1.3.24]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Sucrose-6F-phosphate metabolism (phosphohydrolase)
K12407	GCK; glucokinase; [EC:2.7.1.2]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Glycolysis (glucokinase reaction)
K12437	polyketide synthase 13	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				meromycolic acid + alpha-carboxyacyl-CoA + trehalose => TMM => TDM/mAGP/GMM
K12446	L-arabonate dehydratase [EC:4.2.1.37]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Arabinose metabolism (L-arabonate dehydratase)
K13873	arabinolactonase [EC:3.1.1.110]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Arabinose metabolism (arabinolactonase)
K14273	xylulose reductase [EC:1.1.1.9]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Xylose metabolism (xylulose reductase)
K14274	D-xylonate dehydratase [EC:4.2.1.82]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Xylose metabolism (xylonate dehydratase)
K14275	xylonolactonase [EC:3.1.1.68]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Xylose metabolism (xylonolactonase)
K16146	maltokinase [EC:2.7.1.175]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc
K17743	xylitol oxidase [EC:1.1.3.41]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Xylose metabolism (xylitol oxidase)
K18124	glucose/galactose 1-dehydrogenase (NADP+) [EC:1.1.1.360]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Pentose phosphate pathway
K18125	aldose 1-dehydrogenase [NAD(P)+] [EC:1.1.1.359]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Pentose phosphate pathway
K18337	L-rhamnose 1-dehydrogenase [EC:1.1.1.378 1.1.1.377 1.1.1.173]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc
K18851	glucose-6-phosphate isomerase [EC:5.3.1.9]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Glycolysis / gluconeogenesis
K19660	arabinonate dehydratase [EC:4.2.1.37]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Arabinose metabolism (arabinonate dehydratase)
K19813	glucose dehydrogenase [EC:1.1.5.9]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Pentose phosphate pathway
K20118	"PTS-Glc1-EIIC; PTS system, glucose-specific IIC component"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Glycolysis / Gluconeogenesis
K22451	4-alpha-glucanotransferase [EC:2.4.1.25]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				glycogen => glucose-6P
K22934	"alpha,alpha-trehalase [EC:3.2.1.28]"	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Trehalose metabolism
K25026	phosphoglucose isomerase [EC:5.3.1.9]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Glycolysis / pentose phosphate interconversion
K26066	arabinose 1-dehydrogenase [EC:1.1.1.46]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Arabinose metabolism (arabinose 1-dehydrogenase)
K27475	ketohexokinase [EC:2.7.1.3]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc
K27924	mannitol 2-dehydrogenase [EC:1.1.1.67]	Carbon Transformations	Monomeric Sugar (Put Specific Sugar Here)	bgc				Mannose metabolism (mannitol dehydrogenase)
K01194	"TREH, treA, treF; alpha,alpha-trehalase [EC:3.2.1.28]"	"Carbon Transformations , Environmental Adaptation"	"Monomeric Sugar (Put Specific Sugar Here) , Osmoregulation"	bgc				Trehalose metabolism
K05342	"treP; alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]"	"Carbon Transformations , Environmental Adaptation"	"Monomeric Sugar (Put Specific Sugar Here) , Osmoregulation"	bgc				Trehalose metabolism
K05343	treS; trehalose synthase/maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]	"Carbon Transformations , Environmental Adaptation"	"Monomeric Sugar (Put Specific Sugar Here) , Osmoregulation"	bgc				Trehalose metabolism
CE12	CE12 pectin acetylesterase (EC:3.1.1.-); rhamnogalacturonan acetylesterase (EC:3.1.1.-); acetyl xylan esterase (EC:3.1.1.72)	Carbon Transformations	Pectin degradation	bgc	CAZY			Carbohydrate Esterases
CE8	CE8 pectin methylesterase (EC:3.1.1.11).	Carbon Transformations	Pectin degradation	bgc	CAZY			Carbohydrate Esterases
GH105	"GH105 unsaturated rhamnogalacturonyl hydrolase (EC:3.2.1.172); d-4,5-unsaturated beta-glucuronyl hydrolase (EC:3.2.1.-); d-4,5-unsaturated alpha-galacturonidase (EC:3.2.1.-)"	Carbon Transformations	Pectin degradation	bgc	CAZY			Glycoside Hydrolases
GH106	GH106 alpha-L-rhamnosidase (EC:3.2.1.40); rhamnogalacturonan alpha-L-rhamnohydrolase (EC:3.2.1.174)	Carbon Transformations	Pectin degradation	bgc	CAZY			Glycoside Hydrolases
GH138	GH138 alpha-galacturonidase (EC:3.2.1.-)	Carbon Transformations	Pectin degradation	bgc	CAZY			Glycoside Hydrolases
GH139	GH139 alpha-2-O-Me-L-fucosidase (EC:3.2.1.-)	Carbon Transformations	Pectin degradation	bgc	CAZY			Glycoside Hydrolases
GH143	GH143 2-keto-3-deoxy-D-lyxo-heptulosaric acid hydrolase (EC:3.2.1.-)	Carbon Transformations	Pectin degradation	bgc	CAZY			Glycoside Hydrolases
GH4	GH4 maltose-6-phosphate glucosidase (EC:3.2.1.122); alpha-glucosidase (EC:3.2.1.20); alpha-galactosidase (EC:3.2.1.22); 6-phospho-beta-glucosidase (EC:3.2.1.86); alpha-glucuronidase (EC:3.2.1.139); alpha-galacturonase (EC:3.2.1.67); palatinase (EC:3.2.1.-)	Carbon Transformations	Pectin degradation	bgc	CAZY			Glycoside Hydrolases
GH78	"GH78 alpha-L-rhamnosidase (EC:3.2.1.40); rhamnogalacturonan alpha-L-rhamnohydrolase (EC:3.2.1.174); L-Rhap-alpha-1,3-D-Apif -specific alpha-1,3-L-rhamnosidase (EC:3.2.1.-)"	Carbon Transformations	Pectin degradation	bgc	CAZY			Glycoside Hydrolases
